video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
LwHF4_RXGTw,swimming butterfly stroke,59,69,62.866667,66.466667,2
MXpuubeQhNk,swimming butterfly stroke,50,60,50,55.466667,2
NX1Od-6tnro,swimming butterfly stroke,38,48,38,47.976643,4
POGTm5vGEII,swimming butterfly stroke,3,13,3,13,8
PhKHljZjRIs,swimming breast stroke,152,162,159.583333,161.979166,2
PhKHljZjRIs,swimming butterfly stroke,109,119,116.583333,118.979167,2
P2yMabeh2Co,swimming butterfly stroke,7,17,7,13,5
QJg4XDa5k3o,swimming butterfly stroke,0,10,1.366712,9.966999,5
Qbv2wyo04wg,swimming butterfly stroke,0,10,3.366667,10,4
TTRjWksItbM,swimming butterfly stroke,3,13,8.638972,12.976643,2
V-mZewZBSAI,swimming butterfly stroke,2,12,2,11.943277,6
WfSvqb5UFHk,swimming butterfly stroke,29,39,29,39,6
YoOMEzKmnB8,swimming butterfly stroke,75,85,75,84.08,3
Y22OE9ZSlnY,swimming butterfly stroke,0,10,0,7.48,6
amab1HnHddo,swimming butterfly stroke,2,12,2.25025,4.619286,2
cIaABUwBI3U,swimming butterfly stroke,6,16,6,14.966667,4
cdWDLFCj2OY,swimming butterfly stroke,18,28,18,26.866667,4
cdWDLFCj2OY,swimming front crawl,9,19,9,17.866667,4
eOpPlx-1vZ4,swimming butterfly stroke,5,15,5,12.566667,7
fEcVucjlv9w,swimming butterfly stroke,4,14,4,13.976643,4
fJeENNNK5Iw,swimming butterfly stroke,14,24,14.500501,16.702703,3
gRWuPY9z12g,swimming butterfly stroke,39,49,40.4,46.72,5
g8VIqpxoQbE,swimming butterfly stroke,4,14,8.366667,14,3
hYpfqDMuMIY,swimming butterfly stroke,20,30,20.3003,24.421088,4
hbUnMX3E2zI,swimming butterfly stroke,18,28,26.141475,27.976643,2
h6jhz7UisAk,swimming butterfly stroke,16,26,16,22.100422,5
ibfeVJoQeAI,swimming butterfly stroke,5,15,6.836394,14.983306,2
iftLEWuhi9g,swimming butterfly stroke,4,14,6.666667,14,5
jAI-ViB4Gvg,swimming butterfly stroke,7,17,7,16.6,2
jPTQ3v95w1g,swimming butterfly stroke,60,70,67.040374,69.943277,2
jc0LLWn191k,swimming butterfly stroke,10,20,11.334668,19.976643,8
k6SNmV14PWU,swimming butterfly stroke,2,12,2,7.238572,4
k6SNmV14PWU,swimming front crawl,0,10,0,5.238572,4
lEbTbt1K87U,swimming butterfly stroke,0,10,0,10,8
l45vI_zjuWo,swimming butterfly stroke,10,20,10,19.009009,5
l8_wHOCA10o,swimming butterfly stroke,13,23,13,23,5
mRBykbMm_jA,swimming butterfly stroke,6,16,6,15.3,7
maVnj-BZ7JY,swimming breast stroke,10,20,10,19.912612,9
maVnj-BZ7JY,swimming butterfly stroke,6,16,6,15.912612,9
md5L2V-6V_8,swimming butterfly stroke,0,10,0,6.533333,5
nkw7hZJ0LZQ,swimming butterfly stroke,103,113,103,112.968302,7
pgcHd6rDgRo,swimming butterfly stroke,0,10,3.5,10,6
sF8yZEvLnbQ,swimming butterfly stroke,2,12,2.666667,12,7
sxTHtIwXMB0,swimming butterfly stroke,21,31,21.133467,30.95996,7
s1VkhUyA7xA,swimming butterfly stroke,15,25,16.68,24.04,3
tOicP_u_8e4,swimming butterfly stroke,1,11,5.154154,10.976643,4
tbesSp7Nu0M,swimming butterfly stroke,33,43,33,36.783333,2
tbesSp7Nu0M,swimming front crawl,3,13,3,6.783333,2
t6Ny1kl7Mxs,swimming breast stroke,0,10,2.166667,9.666667,4
t6Ny1kl7Mxs,swimming butterfly stroke,7,17,9.166667,16.666667,4
t_6JzUOAYeA,swimming butterfly stroke,3,13,3,11.47032,3
ukZlCiqd6I0,swimming butterfly stroke,12,22,12.133333,21.066667,7
xfrx0E3vi1Q,swimming butterfly stroke,14,24,14,23.76,8
x3-Qj4EQThQ,swimming butterfly stroke,54,64,54,62.375042,3
zxh_O-ethqo,swimming butterfly stroke,30,40,30.4,40,8
0s3dI9DaQUY,swimming butterfly stroke,2,12,2,11.843177,3
1OFMICfXJvQ,swimming butterfly stroke,3,13,3,12.976643,5
13EiWVOyPyI,swimming butterfly stroke,52,62,53.033333,62,9
16te_x17nXs,swimming butterfly stroke,21,31,21,29.88,5
1_--09LCWLU,swimming butterfly stroke,0,10,0,10,5
3friRMnoE9o,swimming butterfly stroke,14,24,14.48,21.12,3
33Sb5clX1kU,swimming butterfly stroke,49,59,49,56.507508,2
4ajQQQnSKQ0,swimming butterfly stroke,89,99,89.133467,90.668335,2
4ajQQQnSKQ0,swimming butterfly stroke,89,99,95.106106,97.908909,3
4lgbJKPMo3Y,swimming butterfly stroke,0,10,0,3.570237,3
4zl3h-ycfXo,swimming butterfly stroke,11,21,14.73707,20.90991,4
5LlwPLP6ELg,swimming butterfly stroke,260,270,263.03637,266.97364,3
6RwlNXtj6PU,swimming butterfly stroke,20,30,21.5,26.2,2
7j13Tljq-kA,swimming butterfly stroke,21,31,21,31,4
7qlOB8izWVg,swimming butterfly stroke,65,75,65,70.839173,4
8zGgtYxbeDE,swimming butterfly stroke,1,11,2.5,10.966667,6
9aCHFjdMLdY,swimming butterfly stroke,30,40,30,36.166667,4
#NAME?,swimming butterfly stroke,161,171,162.2,171,3
-4E8BFFUJ4Q,swimming butterfly stroke,280,290,280,290,6
AAECW6meQrA,swimming front crawl,351,361,353.36,361,8
ATJjDcQnlHo,swimming front crawl,31,41,31,38.433333,8
Agc48ujYggo,swimming butterfly stroke,8,18,8,18,6
Agc48ujYggo,swimming front crawl,0,10,0,10,6
AlSCMCPFlqo,swimming front crawl,319,329,320.43731,328.994318,8
Br_C9Iol03Q,swimming front crawl,365,375,368.2,374.966667,3
Br_C9Iol03Q,swimming front crawl,365,375,365,367.3,3
D2n5DwJJEv8,swimming front crawl,32,42,35.770437,38.139473,4
EhPq9U2ZQLk,swimming front crawl,203,213,203,208.375,7
FFDQSzwwaW8,swimming butterfly stroke,2,12,5.63697,11.776443,4
FFDQSzwwaW8,swimming front crawl,0,10,3.63697,9.776443,4
Fn_vL74OSKg,swimming front crawl,74,84,80.08,83.64,2
GeiqTdtP2MY,swimming front crawl,18,28,18,24.966667,9
Gq8Pe_lq2aw,swimming front crawl,3,13,3,12.976643,11
HheTU2cN1Vk,swimming front crawl,0,10,0,4,4
IJ9fPv1EKDo,swimming front crawl,358,368,358,367.943277,3
Jq4XMy3iKCo,swimming front crawl,16,26,16,25.976643,11
J2V1i3xbA-A,swimming front crawl,0,10,1.533333,10,7
KajruQ1hPxA,swimming front crawl,80,90,80,86.8,3
KrOuTIuIV5A,swimming front crawl,11,21,11,12.968635,2
KrOuTIuIV5A,swimming front crawl,11,21,16.905906,20.976643,4
LBD_o2t9TaI,swimming front crawl,212,222,212,216.44,4
LBD_o2t9TaI,swimming front crawl,212,222,220.92,222,2
LhZ9DC-y9ks,swimming front crawl,0,10,0,9.966667,11
Nejv69b_nmw,swimming front crawl,16,26,16,25.36,11
PEAHckO2Kmc,swimming front crawl,3,13,3,13,9
PJfdfwfJ-CA,swimming front crawl,60,70,60.383717,64.988321,4
QAslwc8grt0,swimming front crawl,66,76,66,74.433333,7
SAWctahVgso,swimming front crawl,0,10,0.6,7.28,6
SouaG4frXaU,swimming front crawl,3,13,3,12.866667,7
S4umHf9LV2o,swimming front crawl,142,152,142,149.666667,10
TA1bwJKkK_4,swimming front crawl,6,16,7.801802,15.976643,8
TLKqqqCrvJY,swimming front crawl,37,47,37,47,4
UACHvsowwOc,swimming front crawl,39,49,39,43.904905,3
UBhjQ7GW6MY,swimming front crawl,11,21,11.900901,20.976643,5
VKVqOEuNmZU,swimming front crawl,33,43,33,43,7
VhmbGL_GSeg,swimming front crawl,6,16,8.966667,16,4
WAFMr1KANpE,swimming front crawl,51,61,51,58.733333,8
WiMM3rliyRI,swimming front crawl,7,17,7,17,8
Xh7-rFGHYwU,swimming breast stroke,77,87,78.6,87,9
Xh7-rFGHYwU,swimming butterfly stroke,9,19,10.6,19,9
Xh7-rFGHYwU,swimming front crawl,10,20,11.6,20,9
X0k3M7LavlA,swimming front crawl,16,26,16,17.668335,2
X0k3M7LavlA,swimming front crawl,16,26,21.739072,25.976643,4
ZNqSpDDWdXs,swimming front crawl,13,23,13,19.08,6
bDe6wFwN0FQ,swimming front crawl,37,47,41.666667,46.133333,6
bvvmkrge_KY,swimming front crawl,1,11,1,6.271939,5
cdWDLFCj2OY,swimming butterfly stroke,18,28,18,27.966667,5
cdWDLFCj2OY,swimming front crawl,9,19,9,18.966667,5
c5vPQtIBAcs,swimming breast stroke,20,30,20,25.472139,6
c5vPQtIBAcs,swimming front crawl,27,37,27,32.472139,6
c5vPQtIBAcs,swimming breast stroke,20,30,26.906907,29.943277,3
c5vPQtIBAcs,swimming front crawl,27,37,33.906907,36.943277,3
d91j9BxkZTA,swimming front crawl,0,10,0,9.466667,8
e8RnVhK4ajs,swimming front crawl,150,160,152.4,160,8
g645d8It66U,swimming front crawl,70,80,70,79.743076,10
inSRS-uJqAo,swimming front crawl,37,47,38.2,42.833333,3
inSRS-uJqAo,swimming front crawl,37,47,44.466667,47,3
kI21zzqxqA8,swimming breast stroke,673,683,673,683,11
kI21zzqxqA8,swimming front crawl,188,198,188,198,11
lDBDYfAZo4U,swimming front crawl,26,36,32.84,36,3
lf5ZfActbUM,swimming front crawl,50,60,50,54.771438,5
lmQNhciYiVU,swimming front crawl,11,21,11.567234,19.241575,9
mErOFcKdvSs,swimming front crawl,21,31,24.166667,30.966667,13
oF6uQLS59J0,swimming front crawl,0,10,0,6.840174,10
oLVqcNpPTO8,swimming front crawl,6,16,6,15.976643,11
oiDXkrXlo_Y,swimming front crawl,17,27,17,19.83617,5
o-OcAfhLrSg,swimming front crawl,14,24,14,23.976643,11
pDyfSD2qu1I,swimming front crawl,522,532,527.2,532,7
p0TF1o4hSXs,swimming front crawl,0,10,3.833333,9.533333,3
qJ602q7UMXo,swimming front crawl,35,45,35,39.666667,3
qPXMcEwHarc,swimming front crawl,23,33,26.04,28.62,2
rluogU2c11M,swimming front crawl,140,150,140,146.986028,6
r4FxHVEd_bg,swimming front crawl,26,36,27.6,36,9
sPnvCUTYe1w,swimming front crawl,71,81,78.88,81,3
s5stimPX3h0,swimming butterfly stroke,0,10,0,2.56,4
s5stimPX3h0,swimming front crawl,16,26,16,18.56,4
ti9Wp9vj_qE,swimming front crawl,10,20,10,20,9
t5w8M2yyElM,swimming front crawl,1371,1381,1378.290624,1380.80981,2
t6t93xe6lvI,swimming butterfly stroke,43,53,43,45.966667,4
t6t93xe6lvI,swimming front crawl,83,93,83,85.966667,4
uEm-L7vYnlo,swimming front crawl,4,14,4.367034,13.409409,10
uoF1lqy7yDU,swimming front crawl,18,28,18,27.976643,12
vEwab0wMs9Y,swimming front crawl,32,42,32,41.109109,9
v1lnNsxfXdI,swimming front crawl,0,10,0,5.866667,5
waHy1CpD5I4,swimming front crawl,36,46,39.833333,45.966667,6
w-jXPiHEIVw,swimming front crawl,6,16,6.867534,9.069736,3
yNHMQQ5LH_g,swimming front crawl,11,21,11,20.933333,11
0Dpu73q3uLs,swimming front crawl,28,38,28,38,9
0Gp99j2X6Pw,swimming front crawl,32,42,32,38.5,4
1rJKP9kWCyw,swimming front crawl,84,94,84,92.241575,7
18ujtKPXRHE,swimming front crawl,4,14,7.73707,13.976643,6
2M0cyAw5csU,swimming front crawl,8,18,8,17.976643,7
25xL3XDClIU,swimming breast stroke,37,47,39.966667,47,6
25xL3XDClIU,swimming front crawl,34,44,36.966667,44,6
3XwIRQL045k,swimming front crawl,0,10,0,1.107027,4
3tiAFzfGQU8,swimming front crawl,58,68,58,63.5,7
4O7BakbzqRE,swimming front crawl,5,15,5,15,3
4uJOpRiskYg,swimming front crawl,25,35,25,34.066667,2
5Q5h1GHidGU,swimming front crawl,0,10,0,1.36,3
5hlkIMEqstk,swimming front crawl,67,77,69.52,76.68,5
5hlkIMEqstk,swimming front crawl,67,77,67,68.9,2
7sCscz26V9E,swimming front crawl,0,10,0,10,7
75xozyfeAu0,swimming front crawl,7,17,7,16.934836,9
8knXNRIJOMI,swimming front crawl,8,18,8,16.608609,3
9rL8CtFFyIw,swimming front crawl,130,140,131.8,139.52,2
_hKtDp9F5Bw,swimming front crawl,15,25,15,18.003003,4
_hKtDp9F5Bw,swimming front crawl,15,25,22.190524,24.40941,2
_yXwFfdD7es,swimming front crawl,122,132,124.133333,131.966667,7
_zypTZtS9og,swimming front crawl,14,24,14,23.933333,2
AGpU3WkBXHw,swinging on something,16,26,16,25.8986,3
A66QRNxRpwM,swinging on something,0,10,1.566667,10,3
BmDnFqqp6Xk,swinging on something,133,143,138.12,143,2
B98ekYEC8Wk,swinging on something,0,10,0,9.994782,4
DB4VkR08n6I,swinging on something,0,10,0,8.942276,6
Ef8mv9zrlKA,swinging on something,18,28,18,28,5
E66-ijxmEHo,swinging on something,0,10,4.633333,10,3
Fa1GgZVbKEI,swinging on something,0,10,0,7.407407,3
H1l9Hlj53NA,swinging on something,18,28,18,27.976643,4
I7eKDHCykzo,swinging on something,66,76,66,72.466667,3
JDKqJBWm4nw,swinging on something,29,39,29,38.960892,4
J8q0cHXN8nw,swinging on something,13,23,13,23,2
KekjO2oYAcI,swinging on something,202,212,202,212,7
K15QGBHZhIk,swinging on something,0,10,0,10,4
LdrjBwNQpAM,swinging on something,350,360,350,360,3
LgV9b_lPuIs,swinging on something,23,33,23,32.133333,3
L5lRmOC-HkY,swinging on something,2,12,2,12,4
Mf7eQFB2lDU,swinging on something,13,23,13,23,2
MidGzY5U5j4,swinging on something,25,35,25,34.943277,5
NDqXTDZVQfI,swinging on something,93,103,93,102.967575,4
NXtlmCDsFTI,swinging on something,14,24,14,24,7
NhSZ5lHTVds,swinging on something,3,13,3,7.833333,2
NhSZ5lHTVds,swinging on something,3,13,8.1,12.166667,2
OIOisD64XWs,swinging on something,1,11,1,11,5
Oc4ZI-Egtlw,swinging on something,9,19,9,18.733333,3
O3wdgldYfKs,swinging on something,0,10,0,9.966667,4
O-nxXRGMjks,swinging on something,46,56,46,55.051154,4
PKQbwpEDfUY,swinging on something,160,170,160,170,3
P2dGw9EKzv8,swinging on something,14,24,14,24,7
QIpdgdAP3_s,swinging on something,2,12,2,11.542876,4
QsZaQqIhBs0,swinging on something,10,20,10,20,4
RAMmrPGea3Y,swinging on something,11,21,11,19.04,2
RhDOFjvPRWc,swinging on something,16,26,16,26,5
R2QDgcMBk2Y,swinging on something,6,16,6,16,4
ZcSi0-GVh_I,swinging on something,93,103,97.437771,102.943277,5
aD9epIN61yc,swinging on something,5,15,5,15,3
ayATBZf_Rwk,swinging on something,6,16,6,16,5
bdkJaitwb3M,swinging on something,6,16,6,15.976643,6
b51my3ree3I,swinging on something,1,11,1,10.75,2
cCUsVUa0VnM,swinging on something,60,70,60,65,2
cfpDr07leo8,swinging on something,9,19,9,18.68,3
c4001cHyszE,swinging on something,12,22,12,21.976643,5
dKCdpsuJtA4,swinging on something,0,10,0,10,7
e2GUFqHzlIk,swinging on something,371,381,371,380.976643,2
e9vJVuPEEf0,swinging on something,37,47,37,47,3
fHTY9le-61E,swinging on something,17,27,17,27,4
fc35Dj60Jks,swinging on something,10,20,10,20,5
g0V1L215-Hs,swinging on something,0,10,0,7.707708,3
g8127lVZ_Zg,swinging on something,9,19,9,19,4
g9vMgZM2S1k,swinging on something,60,70,61.4,70,3
hsRAhW2EJc0,swinging on something,16,26,16,24.6,3
h9QIcv3vPLQ,swinging on something,9,19,9,18.5,4
iTxu3Yj3n04,swinging on something,0,10,0,10,3
icw3-WjGurQ,swinging on something,25,35,25,35,4
j13fzsaaWbY,swinging on something,10,20,11.666667,20,4
kef6SIGW9kc,swinging on something,78,88,78,88,4
k9PfKnAxOIk,swinging on something,173,183,173,182.976643,2
lDGBLgj-24I,swinging on something,4,14,4,14,3
lqTPCSt6kG4,swinging on something,56,66,56,65.969133,2
mBIaNaLU9VY,swinging on something,275,285,275,284.976643,2
m24yx75tIg4,swinging on something,0,10,0,10,4
nriUuDDrTew,swinging on something,19,29,26.9,27.133333,2
n8OOkIsA1yQ,swinging on something,14,24,14,24,2
n-CC7rXMGcw,swinging on something,4,14,4,14,4
oL7WEzav6Aw,swinging on something,38,48,39.101101,47.976643,2
oVJtOpo1GhU,swinging on something,37,47,37,46.866667,4
pEKLC7yiyrE,swinging on something,5,15,5,15,4
pbbt3E1Xp8A,swinging on something,71,81,72.668335,80.109109,2
qCIEKVQ-YbI,swinging on something,0,10,0,9.988938,4
qGhR_6jgG4M,swinging on something,2,12,2,11.958506,5
rcSIBuzwVmo,swinging on something,0,10,5.739072,9.976643,3
rvn3Npp4zC8,swinging on something,75,85,75,85,3
r7P4TG5IiHE,swinging on something,57,67,57,60.583333,2
t244qbTx3SI,swinging on something,18,28,18,27.808696,3
uCbnnQMab5Y,swinging on something,20,30,20,30,5
vAFADFVh8DI,swinging on something,18,28,18,23.538872,3
x8t3MsM-W0U,swinging on something,145,155,145,154.976643,3
0kxWcF0Zt3M,swinging on something,4,14,4,14,7
0o-tdfnv3Cw,swinging on something,10,20,10,20,4
1BJlhD2AhbI,swinging on something,1,11,1,11,4
1FdeAyAWiHE,swinging on something,47,57,47.865401,56.634801,4
2F483QyhmUc,swinging on something,37,47,37,46.976643,4
2QeFt-2QcQw,swinging on something,12,22,12,22,2
2a5uXs135ls,swinging on something,13,23,13,22.976643,4
3MHPmSy4Gic,swinging on something,14,24,14,22.975642,5
3VIr6mwDqp8,swinging on something,33,43,33,42.956086,4
4GCVXvqEpEI,swinging on something,0,10,0,10,4
4bfpPnWaNuA,swinging on something,39,49,40.833333,49,4
4oGv-e3u0EM,swinging on something,0,10,3.466667,10,3
49h718cuVic,swinging on something,11,21,11,20.976643,5
5iXLrbEOm2U,swinging on something,0,10,0,6.533333,3
5s4yWs8Shlc,swinging on something,17,27,19.4,27,4
5935FMLIFSI,swinging on something,1,11,1,10.333333,4
7b4OKcbBWDs,swinging on something,10,20,10,19.976643,4
8HsGcZoq08c,swinging on something,11,21,11,21,5
80HeJ5-2Muw,swinging on something,21,31,21,30.976643,4
9GO0EkwOUJc,swinging on something,19,29,19,25.966667,3
9Nq05Skl6hQ,swinging on something,56,66,56,65.976643,3
986Ag_j4lXM,swinging on something,9,19,9,19,4
#NAME?,swinging on something,2,12,2,6.783334,2
#NAME?,swinging on something,2,12,8.616667,12,2
-722mkcyHOQ,swinging on something,1,11,1,11,4
AiStLCoxW7I,tapping pen,139,149,139,149,9
GA1p9iU0HlY,tapping pen,132,142,132,133.254338,3
GA1p9iU0HlY,tapping pen,132,142,136.557428,141.992892,13
HeD22cFly80,tapping pen,36,46,36,39.666667,6
HeD22cFly80,tapping pen,36,46,42.033333,46,13
H_G-GIsvQl0,tapping pen,109,119,109,118.962963,17
IH2j9jCLSMo,tapping pen,92,102,92,101.977416,27
IUJx0juUPKQ,tapping pen,3,13,3,13,18
MIKMSrs-H0Q,tapping pen,69,79,69,78.939394,30
Mfrl8pPJeoY,tapping pen,29,39,29,39,14
NzIe5WsVAl0,tapping pen,24,34,24,27.56,7
NzIe5WsVAl0,tapping pen,24,34,31.8,34,9
OACASzdpZEU,tapping pen,23,33,26.466667,30.866667,5
PEmbX-fnBRw,tapping pen,2,12,2,12,41
SD1cqWqjgik,tapping pen,12,22,17.515259,21.058395,4
WDyjkTYLpCM,tapping pen,14,24,14,24,20
W5k9Iu6YL6o,tapping pen,24,34,24,26.733333,4
W5k9Iu6YL6o,tapping pen,24,34,33.2,34,4
ZWkYTgyNXBk,tapping pen,13,23,13,15.505521,7
bcirsloW_MI,tapping pen,18,28,18,28,48
dCUsS5m3eGM,tapping pen,8,18,8,18,30
d5plwNKqlVc,tapping pen,10,20,10,19.976643,23
fUp3aOpCmiE,tapping pen,145,155,145,155,30
fcRLi1SXovs,tapping pen,4,14,4,13.921422,40
haXLj3W0Qlc,tapping pen,89,99,89,98.816295,10
h9uV5jzG3Ls,tapping pen,50,60,50,57.516667,36
nF3qTMrKLG0,tapping pen,1,11,2.001001,7.37304,5
pc-a-gyr1jA,tapping pen,60,70,63.366667,65.633333,4
rqKDdTCHPes,tapping pen,16,26,16,26,17
r8BFfD71Ppo,tapping pen,63,73,66.028681,66.915532,3
r8BFfD71Ppo,tapping pen,63,73,68.538636,71.232656,5
tAi-VepyuYw,tapping pen,46,56,46,55.930176,30
vcfHHoyi7BE,tapping pen,52,62,52,62,52
xABhatYaaV8,tapping pen,26,36,26,36,13
0eZMWre66M4,tapping pen,55,65,55,64.976643,26
1DJfEcp0xVo,tapping pen,61,71,62.069626,70.994318,28
2TC0LNlBJqE,tapping pen,28,38,28,38,29
44BjrMNQJ0Q,tapping pen,74,84,74,83.951414,24
5AeHhG6SZBY,tapping pen,97,107,98.234568,106.943277,17
75i1IdP3hAM,tapping pen,25,35,25,34.956565,26
#NAME?,tapping pen,111,121,111,120.962963,26
#NAME?,tapping pen,32,42,32,42,30
-50rKj9WZgA,tapping pen,28,38,28,36.433333,32
_HC33hHTbvE,tapping pen,4,14,4,14,14
EuyGJAr7WXg,triple jump,26,36,28.239529,35.994318,2
GQ9xQzD5j6U,triple jump,3,13,3,11.475142,2
eTnrlMfRZ_g,triple jump,2,12,2.9,10.266667,2
i2ozgCMAIrE,triple jump,9,19,9.717384,18.10911,2
yF_8vwv0Wwc,triple jump,28,38,28,36.633333,2
4HH2NsDWPEc,triple jump,14,24,16.339062,23.661344,2
5OtN7ZmKdEU,triple jump,28,38,28,37.943277,4
8YBhc_MGBRk,triple jump,2,12,3.401401,11.976643,2
_3ztluiUVk4,triple jump,18,28,19.283334,27.733334,2
AGWmkpG3mGY,using a wrench,61,71,62.034368,65.504505,2
ANWAa3zvxfk,using a wrench,7,17,11.587921,15.4668,2
DYKyirHChZI,using a wrench,13,23,13,22.976643,2
EiGL761Kwls,using a wrench,17,27,24.674341,26.976643,2
FkVyi_weLoo,using a wrench,32,42,32,36.004004,5
GqdrTtQelZU,using a wrench,303,313,304.201201,312.976643,3
G6-Bxm5n3fg,using a wrench,181,191,184.33667,189.041375,3
HUaP_jNjEdM,using a wrench,39,49,47.939413,48.965247,3
IGX_dPqe4DY,using a wrench,12,22,12,20.208208,4
ITbq0JX0tr0,using a wrench,55,65,55.96,60.24,2
LEcEvdhimFU,using a wrench,0,10,2.035369,9.976643,12
NKPfLgQYBpE,using a wrench,0,10,0,8.508509,5
OoDdT9Wkb0g,using a wrench,28,38,28,36.858859,5
POGqStjMI60,using a wrench,49,59,50.84,52.68,2
Px_gubKWXPU,using a wrench,335,345,335,337.866667,4
QYLzDEJT28A,using a wrench,163,173,163.35,166.95,3
QYLzDEJT28A,using a wrench,163,173,168.233333,172.5,3
UZLXA4RN9ts,using a wrench,21,31,21,23.002002,3
UZLXA4RN9ts,using a wrench,21,31,27.039373,30.976643,7
UflQkpjXd-A,using a wrench,360,370,362.736069,369.943277,20
Xq8T8-nbVcY,using a wrench,73,83,73,78.705706,6
bAKoACFBi6w,using a wrench,115,125,115,117.035369,2
bAKoACFBi6w,using a wrench,115,125,118.970637,122.841175,3
bfrSqX2Kp1s,using a wrench,42,52,44.333333,50.266667,2
cH8DGAQvGQM,using a wrench,154,164,154.734067,158.037371,3
dDyScQP4eLg,using a wrench,48,58,52.304304,57.009009,2
d6oLM4UdFcY,using a wrench,67,77,67,76.866666,3
fbr_1XEoaTY,using a wrench,76,86,76.967634,85.109109,2
gV40x7ZY5Rw,using a wrench,194,204,194,195.433333,2
hPDgpkZorA0,using a wrench,43,53,43,45.82,2
hPDgpkZorA0,using a wrench,43,53,50.44,53,3
hhmtKa7OnLw,using a wrench,16,26,16,21.872539,5
iJf436LnH_s,using a wrench,28,38,28,37.92,6
kJlifg6tH4w,using a wrench,145,155,149.649374,154.962945,5
kZEZTOrhxKE,using a wrench,64,74,64,73.943277,3
ksQj_bhkIXw,using a wrench,26,36,32.306306,35.943277,2
oBa3505kR_4,using a wrench,19,29,19,22.64,2
ohFIeba3k8k,using a wrench,12,22,15.128128,21.968302,4
o0SUUzVG7HI,using a wrench,10,20,11.68,20,4
rTHoEp7Ci20,using a wrench,12,22,19.826087,22,3
rdop7pCFGec,using a wrench,64,74,67.36,71.6,2
r7MqeU9xWZw,using a wrench,7,17,15.070571,16.968302,2
sKk6tQ095qQ,using a wrench,51,61,55.2,59.44,3
sUMkDTCSinU,using a wrench,178,188,180.152152,187.976643,2
tJy5NEoXGrI,using a wrench,5,15,5,14,10
t-8-Nttywpg,using a wrench,19,29,19.968345,27.030586,3
t-8-Nttywpg,using a wrench,19,29,25.945372,28.950581,2
vXShCUFMAa0,using a wrench,20,30,20.967634,25.839173,5
vXShCUFMAa0,using a wrench,20,30,27.674341,29.976643,3
veygnIT-TAI,using a wrench,20,30,20,23.03637,2
wfUGNEaQ2FI,using a wrench,172,182,176.037371,178.239573,2
yH2yhUUAy3k,using a wrench,57,67,57.867534,60.937271,2
yH2yhUUAy3k,using a wrench,57,67,61.904905,64.290624,2
0s2rjhugfyo,using a wrench,123,133,123,126.903904,3
04Pcw0e3g8c,using a wrench,14,24,15.433333,18.95,3
04Pcw0e3g8c,using a wrench,14,24,19.95,21.666667,2
1TbjMYvZqjw,using a wrench,42,52,45.966667,52,2
3DLrTTC1V5Y,using a wrench,43,53,43,50.874541,2
6kdEx-3_Qk8,using a wrench,49,59,49,54.28,5
7Rx3uFSR1Lw,using a wrench,0,10,1.833333,10,14
8BNjzoqYn3M,using a wrench,37,47,37,38.92,2
#NAME?,using a wrench,28,38,28,31.588719,6
AhFJbRtcsPs,using a sledge hammer,16,26,16,20.133333,2
AhFJbRtcsPs,using a sledge hammer,16,26,23.766667,26,2
ArR8eP9A_Jc,using a sledge hammer,1,11,1,10.968302,4
BSTOBzOcoqE,using a sledge hammer,193,203,193,196.84,32
BxSryaEe9sM,using a sledge hammer,3,13,3,13,9
Byd4hzhe8NQ,using a sledge hammer,9,19,9.166666,16.9,7
B5YSsqF2FRA,using a sledge hammer,14,24,14,24,5
CQpEbHDPJpg,using a sledge hammer,4,14,4,12.074741,4
CZ6mzd4Zu6s,using a sledge hammer,21,31,21,31,6
CwZx6J4vU84,using a sledge hammer,12,22,12,21.994318,6
DMws6AXx45o,using a sledge hammer,12,22,12,21.976643,7
FXsBdI-CfLI,using a sledge hammer,7,17,7,16.433333,5
Fhrb3hpiv10,using a sledge hammer,11,21,11.533867,20.976643,6
FqSUMXBj9K0,using a sledge hammer,25,35,25,35,6
GPvOQ-kB5qM,using a sledge hammer,91,101,91,100.994318,5
GyXbdrtAlHY,using a sledge hammer,145,155,146.016667,152.05,4
IiLY0NUwQfU,using a sledge hammer,0,10,4.578373,9.989178,4
IlofJ9MRGn0,using a sledge hammer,10,20,10,19.75,5
Io2qPmyvb0g,using a sledge hammer,16,26,16,25.976643,7
I07oWjU6oIg,using a sledge hammer,28,38,28,35.140474,3
JEf7uNNMgw4,using a sledge hammer,0,10,4.966667,10,3
JveCgAAxjnQ,using a sledge hammer,157,167,157,167,6
KkmchU9B-P8,using a sledge hammer,306,316,306,316,7
LcrPOdwPcy0,using a sledge hammer,3,13,3,12.976643,6
MSU9kiN6Xf8,using a sledge hammer,0,10,1.266667,9.733333,4
McoEW-L6Frc,using a sledge hammer,14,24,14,24,7
MqPBZFPTfy4,using a sledge hammer,0,10,0,9.968302,8
NFknmZw5Oiw,using a sledge hammer,9,19,9,18.2,6
NKFFhmefVjM,using a sledge hammer,64,74,64.533867,73.409409,6
N8t72kiTeOg,using a sledge hammer,171,181,171,176.433333,3
OjoS1QJ7x7M,using a sledge hammer,0,10,0,9.4,3
O-t_rqyKJTQ,using a sledge hammer,39,49,39,48.976643,6
